conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,normalized_text
1977397232006472157,Sun Oct 12 17:49:16 +0000 2025,0,@dandelionely___ @panlokcowosolo Saham yg disarankan Purbaya bagus,1977431386543013965,,dandelionely___,in,,0,1,0,https://x.com/undefined/status/1977431386543013965,1527110157712621568,,saham yg disarankan purbaya bagus,saham yang disarankan purbaya bagus
1977373760102556092,Sun Oct 12 17:47:21 +0000 2025,0,@kumiskucing385 @narkosun Itu berita tahun 2022. Berita teranyarnya pak Menkeu akan terus memberi dukungan pendanaan untuk IKN melalui 3 skema salah satunya melalui APBN. https://t.co/ughgCtadU8,1977430907641593899,,kumiskucing385,in,,0,1,0,https://x.com/undefined/status/1977430907641593899,919616833002512385,,itu berita tahun berita teranyarnya pak menkeu akan terus memberi dukungan pendanaan untuk ikn melalui skema salah satunya melalui apbn,itu berita tahun berita teranyarnya pak menkeu akan terus memberi dukungan pendanaan untuk ikn melalui skema salah satunya melalui apbn
1977323718214062179,Sun Oct 12 17:34:43 +0000 2025,0,@SUARAKRISTEN1 @sabrinaazel Berdasarkan info terkini orang di gambar itu adalah Purbaya Yudhi Sadewa Menkeu Indonesia. Dia bukan anggota Satgas BLBI malah mengkritik dan berencana membubarkannya karena dianggap kurang efektif dalam menagih utang negara.,1977427728380186939,,SUARAKRISTEN1,in,,0,0,0,https://x.com/undefined/status/1977427728380186939,1720665183188922368,,berdasarkan info terkini orang di gambar itu adalah purbaya yudhi sadewa menkeu indonesia dia bukan anggota satgas blbi malah mengkritik dan berencana membubarkannya karena dianggap kurang efektif dalam menagih utang negara,berdasarkan info terkini orang gambar itu adalah purbaya yudhi sadewa menkeu indonesia dia bukan anggota satgas blbi malah mengkritik dan berencana membubarkannya karena dianggap kurang efektif dalam menagih utang negara
1977323718214062179,Sun Oct 12 17:32:39 +0000 2025,0,@SUARAKRISTEN1 @sabrinaazel Berdasarkan data terkini dari Wikipedia dan sumber resmi Purbaya Yudhi Sadewa hanya menjabat sebagai Menteri Keuangan sejak 8 September 2025. Ia mengakhiri jabatan sebelumnya sebagai Ketua LPS pada hari yang sama tanpa tumpang tindih. Tidak ada indikasi jabatan ganda.,1977427206319341760,,SUARAKRISTEN1,in,,0,0,0,https://x.com/undefined/status/1977427206319341760,1720665183188922368,,berdasarkan data terkini dari wikipedia dan sumber resmi purbaya yudhi sadewa hanya menjabat sebagai menteri keuangan sejak september ia mengakhiri jabatan sebelumnya sebagai ketua lps pada hari yang sama tanpa tumpang tindih tidak ada indikasi jabatan ganda,berdasarkan data terkini dari wikipedia dan sumber resmi purbaya yudhi sadewa hanya menjabat sebagai menteri keuangan sejak september mengakhiri jabatan sebelumnya sebagai ketua lps pada hari yang sama tanpa tumpang tindih tidak ada indikasi jabatan ganda
1977425792134255031,Sun Oct 12 17:27:02 +0000 2025,0,Sudah Diketahui Purbaya Adalah Rival Terberat Ternak Mulyono. ,1977425792134255031,,,in,,0,1,0,https://x.com/undefined/status/1977425792134255031,1316901689295663105,,sudah diketahui purbaya adalah rival terberat ternak mulyono,sudah diketahui purbaya adalah rival terberat ternak mulyono
1977369059747381539,Sun Oct 12 17:25:35 +0000 2025,0,@ketertibanumum Mantap kokoh titisan purbaya,1977425428639056109,,ketertibanumum,in,,0,0,0,https://x.com/undefined/status/1977425428639056109,119684702,,mantap kokoh titisan purbaya,bagus kokoh titisan purbaya
1977024971022184641,Sun Oct 12 17:25:00 +0000 2025,0,@faizalassegaf Dulu takjub bgt mendengar Anies disogok sekitar 500 milyar. HRS bhkn diiming²i hingga 1T. Alhmdulillh keduanya ttp keukeuh tak brgeming. Kini mulai terkuak ternyata korupsi bangsat² itu sgt di luar nurul.. ribuan triliun! Pertinyiinnyi... Kira² Purbaya mempan sogok kagak ya?,1977425282417213942,,faizalassegaf,in,,0,1,0,https://x.com/undefined/status/1977425282417213942,1338658653780393991,,dulu takjub bgt mendengar anies disogok sekitar milyar hrs bhkn diimingi hingga t alhmdulillh keduanya ttp keukeuh tak brgeming kini mulai terkuak ternyata korupsi bangsat itu sgt di luar nurul ribuan triliun peinyiinnyi kira purbaya mempan sogok kagak ya,dulu takjub banget mendengar anies disogok sekitar milyar hrs bhkn diimingi hingga alhmdulillh keduanya ttp keukeuh tak brgeming kini mulai terkuak ternyata korupsi bangsat itu sgt luar nurul ribuan triliun peinyiinnyi kira purbaya mempan sogok kagak
1977421855591223314,Sun Oct 12 17:11:23 +0000 2025,0,Parahnya parah nih. Woy pak Purbaya mending @gojekindonesia @gojektech kau kasih juga intensif 69 T. Perputaran ekonomi anjlok nihhhhh,1977421855591223314,,,in,,0,0,0,https://x.com/undefined/status/1977421855591223314,89160674,,parahnya parah nih woy pak purbaya mending kau kasih juga intensif t perputaran ekonomi anjlok nihhhhh,parahnya parah nih woy pak purbaya mending kau kasih juga intensif perputaran ekonomi anjlok nihh
1977400160310472776,Sun Oct 12 17:04:52 +0000 2025,7,@dhaintly Tingginya salah ah keknya bahlil tingginya cuma seketeknya pak purbaya dah,1977420215043645878,,dhaintly,in,,0,1,0,https://x.com/undefined/status/1977420215043645878,886608917219770368,,tingginya salah ah keknya bahlil tingginya cuma seketeknya pak purbaya dah,tingginya salah keknya bahlil tingginya cuma seketeknya pak purbaya dah
1976607227780968794,Sun Oct 12 16:53:20 +0000 2025,0,@sharpandshark Purbaya cuman bapak2 yg greget ngeliat ekonomi indonesia yg ga beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirrr pada ga beres pemerintah iniii,1977417312841126394,,sharpandshark,in,,0,0,0,https://x.com/undefined/status/1977417312841126394,1147007588300513280,,purbaya cuman bapak yg greget ngeliat ekonomi indonesia yg ga beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirrr pada ga beres pemerintah iniii,purbaya cuman bapak yang greget ngeliat ekonomi indonesia yang tidak beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirr pada tidak beres pemerintah inii
1977279757848027479,Sun Oct 12 16:53:10 +0000 2025,1,@Opposisi6890 Purbaya,1977417268377317839,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1977417268377317839,907925659,,purbaya,purbaya
1977005463918329869,Sun Oct 12 16:46:33 +0000 2025,0,@abu_waras Jangan do banggakan. purbaya sedang diorbitkan dampingi gibran 2029.klo ga percaya. Coba lihat masifnya busserp viralkan nama purbaya ini.. dan semua postingan busserp mengecam PDIP bukan partai pemerintah,1977415603850998221,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1977415603850998221,1744018836087779328,,jangan do banggakan purbaya sedang diorbitkan dampingi gibran klo ga percaya coba lihat masifnya busserp viralkan nama purbaya ini dan semua postingan busserp mengecam pdip bukan paai pemerintah,jangan banggakan purbaya sedang diorbitkan dampingi gibran kalau tidak percaya coba lihat masifnya busserp viralkan nama purbaya ini dan semua postingan busserp mengecam pdip bukan paai pemerintah
1977415237067571224,Sun Oct 12 16:45:05 +0000 2025,3,KESEIMBANGAN SISTEMIK: MEMBACA KRITIK FERRY LATUHIHIN KEPADA PURBAYA https://t.co/KGnYHIuBFx,1977415237067571224,,,in,,0,1,1,https://x.com/undefined/status/1977415237067571224,30201110,,keseimbangan sistemik membaca kritik ferry latuhihin kepada purbaya,keseimbangan sistemik membaca kritik ferry latuhihin kepada purbaya
90351270367473664,Sun Oct 12 16:44:48 +0000 2025,0,@kemenkeu Apa kan @kemenkeu Purbaya juga @bumn_idn Ada Kewenangan Utk Ingatkan @TelkomIndonesia Agar @telkomsel Bisa membuat hrg2 Paket Internet yg lebih murah dan masuk akal ? Krn klu Paket Bersisa lgsg HANGUS Juga Benahi Sinyal yg sering Lemot.,1977415162635362705,,kemenkeu,in,,0,0,0,https://x.com/undefined/status/1977415162635362705,1682977897366298624,,apa kan purbaya juga ada kewenangan utk ingatkan agar bisa membuat hrg paket internet yg lebih murah dan masuk akal krn klu paket bersisa lgsg hangus juga benahi sinyal yg sering lemot,apa kan purbaya juga ada kewenangan untuk ingatkan agar bisa membuat hrg paket internet yang lebih murah dan masuk akal karena klu paket bersisa lgsg hangus juga benahi sinyal yang sering lemot
1976801115909087288,Sun Oct 12 16:42:32 +0000 2025,0,@KangManto123 salah ini harusnya danantara kan.. toh semua BUMN d bawah danantara. Duit mereka kan banyak cukup lho buat bayar utang woosh.. :3 bener kok kata purbaya klo masa APBN yg harus nanggung ,1977414594403631189,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1977414594403631189,1904795737759899649,,salah ini harusnya danantara kan toh semua bumn d bawah danantara duit mereka kan banyak cukup lho buat bayar utang woosh bener kok kata purbaya klo masa apbn yg harus nanggung,salah ini harusnya danantara kan toh semua bumn bawah danantara duit mereka kan banyak cukup lho buat bayar utang woosh bener kok kata purbaya kalau masa apbn yang harus nanggung
1977264651298836877,Sun Oct 12 16:41:07 +0000 2025,3,@ImeldaTheQueen Hati hati Pak Menkeu Purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya. Apalagi klo ada yg merasa terusik.,1977414237585863146,,ImeldaTheQueen,in,,0,0,0,https://x.com/undefined/status/1977414237585863146,1858033765454667776,,hati hati pak menkeu purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya apalagi klo ada yg merasa terusik,hati hati pak menkeu purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya apalagi kalau ada yang merasa terusik
1977400160310472776,Sun Oct 12 16:37:18 +0000 2025,0,@dhaintly Tinggi Bahlil cuma sepundak Purbaya..,1977413277090213984,,dhaintly,in,,0,0,0,https://x.com/undefined/status/1977413277090213984,1417725764154191877,,tinggi bahlil cuma sepundak purbaya,tinggi bahlil cuma sepundak purbaya
1977411505449779678,Sun Oct 12 16:30:16 +0000 2025,6,TERMUL https://t.co/OwGGhLx2kr,1977411505449779678,,,in,,0,0,6,https://x.com/undefined/status/1977411505449779678,723531811,,termul,termul
1977279757848027479,Sun Oct 12 16:23:02 +0000 2025,1,@Opposisi6890 Purbaya @Opposisi6890,1977409686271123760,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1977409686271123760,1829823280624386051,,purbaya,purbaya
1977408647543296172,Sun Oct 12 16:18:54 +0000 2025,0,kita tunggu purbaya bikin statemen gimana buat erick thohir.,1977408647543296172,,,in,,0,0,1,https://x.com/undefined/status/1977408647543296172,297832764,,kita tunggu purbaya bikin statemen gimana buat erick thohir,kita tunggu purbaya bikin statemen gimana buat erick thohir
1977349700983349433,Sun Oct 12 16:11:50 +0000 2025,0,@Telkomsel Krn Makin Mahalnya Paket2 Internet dari @Telkomsel shg memberatkan Rakyat termsk saya mhn pihak @bumn_idn Menindak Pimpinan @Telkomsel yg mau Untung sendiri klu Paket bersisa lgsg HANGUS lg juga Sinyal sering Lemah dan mhn @kemenkeu Purbaya ikut Pantau hal ini.,1977406867199627773,,Telkomsel,in,,0,1,0,https://x.com/undefined/status/1977406867199627773,1682977897366298624,,krn makin mahalnya paket internet dari shg memberatkan rakyat termsk saya mhn pihak menindak pimpinan yg mau untung sendiri klu paket bersisa lgsg hangus lg juga sinyal sering lemah dan mhn purbaya ikut pantau hal ini,karena makin mahalnya paket internet dari shg memberatkan rakyat termsk saya mhn pihak menindak pimpinan yang mau untung sendiri klu paket bersisa lgsg hangus lagi juga sinyal sering lemah dan mhn purbaya ikut pantau hal ini
1977405977059336525,Sun Oct 12 16:08:18 +0000 2025,0,Harusnya yang lo beri label itu yang non halal... Mayoritas islam kok masakan halal di kasik label... Dah kek di negara non muslim aj #minggu #senin #kambuaya #KluivertOut #taruhan77 #guru #koruptor #purbaya https://t.co/eJ6qsryEyT,1977405977059336525,https://pbs.twimg.com/media/G3EoN2uaUAAn-Tc.png,,in,,0,0,0,https://x.com/undefined/status/1977405977059336525,1966310750361878528,,harusnya yang lo beri label itu yang non halal mayoritas islam kok masakan halal di kasik label dah kek di negara non muslim aj,harusnya yang beri label itu yang non halal mayoritas islam kok masakan halal kasik label dah kek negara non muslim
1977404525083504691,Sun Oct 12 16:02:31 +0000 2025,0,Ternyata MBG juga bisa bikin anak-anak yang tadinya jarang ke sekolah jadi semangat ke sekolah. siapa yang gak terharu! #minggu #senin #kambuaya #KluivertOut #taruhan77 #guru #koruptor #purbaya https://t.co/KVi2hUswHM,1977404525083504691,https://pbs.twimg.com/media/G3Em6GcbMAAzSK2.jpg,,in,,0,0,0,https://x.com/undefined/status/1977404525083504691,1966310750361878528,,ternyata mbg juga bisa bikin anakanak yang tadinya jarang ke sekolah jadi semangat ke sekolah siapa yang gak terharu,ternyata mbg juga bisa bikin anakanak yang tadinya jarang sekolah jadi semangat sekolah siapa yang tidak terharu
1977403823544307907,Sun Oct 12 15:59:44 +0000 2025,0,Ultimatum Purbaya ke Anak Buah: Gue Sikat Lu Gak Ada Ampun! https://t.co/gmUD2mroln via @InvestorID,1977403823544307907,,,in,,0,0,0,https://x.com/undefined/status/1977403823544307907,238091066,,ultimatum purbaya ke anak buah gue sikat lu gak ada ampun via,ultimatum purbaya anak buah gue sikat tidak ada ampun via
1977403767084781625,Sun Oct 12 15:59:31 +0000 2025,1,Dijaman SBY sampai pak SBY selesai ndk ada namanya proSBY. Tp di jaman Jokowi sdh jelas Jokowi sdh ndk jd presiden msh ada namanya Projo. #minggu #senin #kambuaya #KluivertOut #taruhan77 #guru #koruptor #purbaya https://t.co/qWTOsmnkRB,1977403767084781625,https://pbs.twimg.com/media/G3EmOTpawAEhBf6.png,,in,,0,0,0,https://x.com/undefined/status/1977403767084781625,1966310750361878528,,dijaman sby sampai pak sby selesai ndk ada namanya prosby tp di jaman jokowi sdh jelas jokowi sdh ndk jd presiden msh ada namanya projo,dijaman sby sampai pak sby selesai ndk ada namanya prosby tapi jaman jokowi sudah jelas jokowi sudah ndk presiden msh ada namanya projo
1977402407886946776,Sun Oct 12 15:54:07 +0000 2025,1,Paling demen denger Purbaya di podium tu pas dia ngomong: adohh.....sambil tepok jidat. Ini jd trademark dia. Khas kaum Kabayan,1977402410604929426,,IrfanSofani,in,,0,1,0,https://x.com/undefined/status/1977402410604929426,86570123,,paling demen denger purbaya di podium tu pas dia ngomong adohhsambil tepok jidat ini jd trademark dia khas kaum kabayan,paling demen denger purbaya podium pas dia ngomong adohhsambil tepok jidat ini trademark dia khas kaum kabayan
1977402407886946776,Sun Oct 12 15:54:07 +0000 2025,6,Kalo denger Purbaya ngomong dialek Sundanya kerasa bener. Moga² bener dia ada darah ningrat Sunda. Supaya tradisi kaum intelek Sunda yg berkiprah di NKRI tak terputus. Sejak Djuanda sampe Mochtar Kusumaatmadja,1977402407886946776,,,in,,0,2,1,https://x.com/undefined/status/1977402407886946776,86570123,,kalo denger purbaya ngomong dialek sundanya kerasa bener moga bener dia ada darah ningrat sunda supaya tradisi kaum intelek sunda yg berkiprah di nkri tak terputus sejak djuanda sampe mochtar kusumaatmadja,kalau denger purbaya ngomong dialek sundanya kerasa bener moga bener dia ada darah ningrat sunda supaya tradisi kaum intelek sunda yang berkiprah nkri tak terputus sejak djuanda sampe mochtar kusumaatmadja
1977402094773788892,Sun Oct 12 15:52:52 +0000 2025,0,Tambang abis dikeruk rakyat miskin pejabatnya dongok rakus kemaruk serakah. #minggu #senin #kambuaya #KluivertOut #taruhan77 #guru #koruptor #purbaya https://t.co/Bx7pFYIBpl,1977402094773788892,https://pbs.twimg.com/media/G3EksM_a0AEkziK.jpg,,in,,0,0,0,https://x.com/undefined/status/1977402094773788892,1966310750361878528,,tambang abis dikeruk rakyat miskin pejabatnya dongok rakus kemaruk serakah,tambang abis dikeruk rakyat miskin pejabatnya dongok rakus kemaruk serakah
1977402012179529748,Sun Oct 12 15:52:32 +0000 2025,0,Ya tergantung wakyu perjanjian negara yg diwakili jkw ikut jadi penjamin tdk. Kalau ada legalnya ya Purbaya itu ngawur. Kalau tdk ada legalnya Purbaya bs ngomong sama bos Prabowo bukan disosmed.,1977402012179529748,,,in,,0,0,0,https://x.com/undefined/status/1977402012179529748,92409882,,ya tergantung wakyu perjanjian negara yg diwakili jkw ikut jadi penjamin tdk kalau ada legalnya ya purbaya itu ngawur kalau tdk ada legalnya purbaya bs ngomong sama bos prabowo bukan disosmed,tergantung wakyu perjanjian negara yang diwakili jkw ikut jadi penjamin tidak kalau ada legalnya purbaya itu ngawur kalau tidak ada legalnya purbaya ngomong sama bos prabowo bukan disosmed
1976487481282638014,Sun Oct 12 15:49:53 +0000 2025,1,@Telkomsel Menkeu Purbaya @kemenkeu sbgi Pengawas BUMN hrs Memantau @Telkomsel yg merasa begitu dominan DLM PENENTUAN PAKET2 INTERNET Yg di Rasa Terlalu MAHAL Pd hal klu nanti bersisa tdk jg di kembalikan ke Pengguna Hrg Paket Rata2 di atas Rp.100 an ribu Mn lg Signal sering hilang.,1977401342521217472,,Telkomsel,in,,0,1,0,https://x.com/undefined/status/1977401342521217472,1682977897366298624,,menkeu purbaya sbgi pengawas bumn hrs memantau yg merasa begitu dominan dlm penentuan paket internet yg di rasa terlalu mahal pd hal klu nanti bersisa tdk jg di kembalikan ke pengguna hrg paket rata di atas rp an ribu mn lg signal sering hilang,menkeu purbaya sbgi pengawas bumn hrs memantau yang merasa begitu dominan dalam penentuan paket internet yang rasa terlalu mahal hal klu nanti bersisa tidak juga kembalikan pengguna hrg paket rata atas ribu lagi signal sering hilang
