id_str,created_at,full_text,normalized_text,favorite_count,reply_count,retweet_count,full_text_no_hashtag
1977420215043645878,Sun Oct 12 17:04:52 +0000 2025,@dhaintly Tingginya salah ah keknya bahlil tingginya cuma seketeknya pak purbaya dah,tingginya salah keknya bahlil tingginya cuma seketeknya pak purbaya dah,7,1,0,@dhaintly Tingginya salah ah keknya bahlil tingginya cuma seketeknya pak purbaya dah
1977417312841126394,Sun Oct 12 16:53:20 +0000 2025,@sharpandshark Purbaya cuman bapak2 yg greget ngeliat ekonomi indonesia yg ga beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirrr pada ga beres pemerintah iniii,purbaya cuman bapak yang greget ngeliat ekonomi indonesia yang tidak beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirr pada tidak beres pemerintah inii,0,0,0,@sharpandshark Purbaya cuman bapak2 yg greget ngeliat ekonomi indonesia yg ga beres jadi doi datang dengan cara ugal ugalan nekat dan bodo amat lah anjirrr pada ga beres pemerintah iniii
1977417268377317839,Sun Oct 12 16:53:10 +0000 2025,@Opposisi6890 Purbaya,purbaya,1,0,0,@Opposisi6890 Purbaya
1977415603850998221,Sun Oct 12 16:46:33 +0000 2025,@abu_waras Jangan do banggakan. purbaya sedang diorbitkan dampingi gibran 2029.klo ga percaya. Coba lihat masifnya busserp viralkan nama purbaya ini.. dan semua postingan busserp mengecam PDIP bukan partai pemerintah,jangan banggakan purbaya sedang diorbitkan dampingi gibran kalau tidak percaya coba lihat masifnya busserp viralkan nama purbaya ini dan semua postingan busserp mengecam pdip bukan paai pemerintah,0,0,0,@abu_waras Jangan do banggakan. purbaya sedang diorbitkan dampingi gibran 2029.klo ga percaya. Coba lihat masifnya busserp viralkan nama purbaya ini.. dan semua postingan busserp mengecam PDIP bukan partai pemerintah
1977415237067571224,Sun Oct 12 16:45:05 +0000 2025,KESEIMBANGAN SISTEMIK: MEMBACA KRITIK FERRY LATUHIHIN KEPADA PURBAYA https://t.co/KGnYHIuBFx,keseimbangan sistemik membaca kritik ferry latuhihin kepada purbaya,3,1,1,KESEIMBANGAN SISTEMIK: MEMBACA KRITIK FERRY LATUHIHIN KEPADA PURBAYA https://t.co/KGnYHIuBFx
1977415162635362705,Sun Oct 12 16:44:48 +0000 2025,@kemenkeu Apa kan @kemenkeu Purbaya juga @bumn_idn Ada Kewenangan Utk Ingatkan @TelkomIndonesia Agar @telkomsel Bisa membuat hrg2 Paket Internet yg lebih murah dan masuk akal ? Krn klu Paket Bersisa lgsg HANGUS Juga Benahi Sinyal yg sering Lemot.,apa kan purbaya juga ada kewenangan untuk ingatkan agar bisa membuat hrg paket internet yang lebih murah dan masuk akal karena klu paket bersisa lgsg hangus juga benahi sinyal yang sering lemot,0,0,0,@kemenkeu Apa kan @kemenkeu Purbaya juga @bumn_idn Ada Kewenangan Utk Ingatkan @TelkomIndonesia Agar @telkomsel Bisa membuat hrg2 Paket Internet yg lebih murah dan masuk akal ? Krn klu Paket Bersisa lgsg HANGUS Juga Benahi Sinyal yg sering Lemot.
1977414594403631189,Sun Oct 12 16:42:32 +0000 2025,@KangManto123 salah ini harusnya danantara kan.. toh semua BUMN d bawah danantara. Duit mereka kan banyak cukup lho buat bayar utang woosh.. :3 bener kok kata purbaya klo masa APBN yg harus nanggung ,salah ini harusnya danantara kan toh semua bumn bawah danantara duit mereka kan banyak cukup lho buat bayar utang woosh bener kok kata purbaya kalau masa apbn yang harus nanggung,0,0,0,@KangManto123 salah ini harusnya danantara kan.. toh semua BUMN d bawah danantara. Duit mereka kan banyak cukup lho buat bayar utang woosh.. :3 bener kok kata purbaya klo masa APBN yg harus nanggung
1977414237585863146,Sun Oct 12 16:41:07 +0000 2025,@ImeldaTheQueen Hati hati Pak Menkeu Purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya. Apalagi klo ada yg merasa terusik.,hati hati pak menkeu purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya apalagi kalau ada yang merasa terusik,3,0,0,@ImeldaTheQueen Hati hati Pak Menkeu Purbaya orang yang mempunyai integritas tinggi biasanya banyak musuhnya. Apalagi klo ada yg merasa terusik.
1977413277090213984,Sun Oct 12 16:37:18 +0000 2025,@dhaintly Tinggi Bahlil cuma sepundak Purbaya..,tinggi bahlil cuma sepundak purbaya,0,0,0,@dhaintly Tinggi Bahlil cuma sepundak Purbaya..
1977409686271123760,Sun Oct 12 16:23:02 +0000 2025,@Opposisi6890 Purbaya @Opposisi6890,purbaya,1,0,0,@Opposisi6890 Purbaya @Opposisi6890
1977408647543296172,Sun Oct 12 16:18:54 +0000 2025,kita tunggu purbaya bikin statemen gimana buat erick thohir.,kita tunggu purbaya bikin statemen gimana buat erick thohir,0,0,1,kita tunggu purbaya bikin statemen gimana buat erick thohir.
1977406867199627773,Sun Oct 12 16:11:50 +0000 2025,@Telkomsel Krn Makin Mahalnya Paket2 Internet dari @Telkomsel shg memberatkan Rakyat termsk saya mhn pihak @bumn_idn Menindak Pimpinan @Telkomsel yg mau Untung sendiri klu Paket bersisa lgsg HANGUS lg juga Sinyal sering Lemah dan mhn @kemenkeu Purbaya ikut Pantau hal ini.,karena makin mahalnya paket internet dari shg memberatkan rakyat termsk saya mhn pihak menindak pimpinan yang mau untung sendiri klu paket bersisa lgsg hangus lagi juga sinyal sering lemah dan mhn purbaya ikut pantau hal ini,0,1,0,@Telkomsel Krn Makin Mahalnya Paket2 Internet dari @Telkomsel shg memberatkan Rakyat termsk saya mhn pihak @bumn_idn Menindak Pimpinan @Telkomsel yg mau Untung sendiri klu Paket bersisa lgsg HANGUS lg juga Sinyal sering Lemah dan mhn @kemenkeu Purbaya ikut Pantau hal ini.
1977403823544307907,Sun Oct 12 15:59:44 +0000 2025,Ultimatum Purbaya ke Anak Buah: Gue Sikat Lu Gak Ada Ampun! https://t.co/gmUD2mroln via @InvestorID,ultimatum purbaya anak buah gue sikat tidak ada ampun via,0,0,0,Ultimatum Purbaya ke Anak Buah: Gue Sikat Lu Gak Ada Ampun! https://t.co/gmUD2mroln via @InvestorID
1977402410604929426,Sun Oct 12 15:54:07 +0000 2025,Paling demen denger Purbaya di podium tu pas dia ngomong: adohh.....sambil tepok jidat. Ini jd trademark dia. Khas kaum Kabayan,paling demen denger purbaya podium pas dia ngomong adohhsambil tepok jidat ini trademark dia khas kaum kabayan,1,1,0,Paling demen denger Purbaya di podium tu pas dia ngomong: adohh.....sambil tepok jidat. Ini jd trademark dia. Khas kaum Kabayan
1977402407886946776,Sun Oct 12 15:54:07 +0000 2025,Kalo denger Purbaya ngomong dialek Sundanya kerasa bener. Moga² bener dia ada darah ningrat Sunda. Supaya tradisi kaum intelek Sunda yg berkiprah di NKRI tak terputus. Sejak Djuanda sampe Mochtar Kusumaatmadja,kalau denger purbaya ngomong dialek sundanya kerasa bener moga bener dia ada darah ningrat sunda supaya tradisi kaum intelek sunda yang berkiprah nkri tak terputus sejak djuanda sampe mochtar kusumaatmadja,6,2,1,Kalo denger Purbaya ngomong dialek Sundanya kerasa bener. Moga² bener dia ada darah ningrat Sunda. Supaya tradisi kaum intelek Sunda yg berkiprah di NKRI tak terputus. Sejak Djuanda sampe Mochtar Kusumaatmadja
1977402012179529748,Sun Oct 12 15:52:32 +0000 2025,Ya tergantung wakyu perjanjian negara yg diwakili jkw ikut jadi penjamin tdk. Kalau ada legalnya ya Purbaya itu ngawur. Kalau tdk ada legalnya Purbaya bs ngomong sama bos Prabowo bukan disosmed.,tergantung wakyu perjanjian negara yang diwakili jkw ikut jadi penjamin tidak kalau ada legalnya purbaya itu ngawur kalau tidak ada legalnya purbaya ngomong sama bos prabowo bukan disosmed,0,0,0,Ya tergantung wakyu perjanjian negara yg diwakili jkw ikut jadi penjamin tdk. Kalau ada legalnya ya Purbaya itu ngawur. Kalau tdk ada legalnya Purbaya bs ngomong sama bos Prabowo bukan disosmed.
1977401342521217472,Sun Oct 12 15:49:53 +0000 2025,@Telkomsel Menkeu Purbaya @kemenkeu sbgi Pengawas BUMN hrs Memantau @Telkomsel yg merasa begitu dominan DLM PENENTUAN PAKET2 INTERNET Yg di Rasa Terlalu MAHAL Pd hal klu nanti bersisa tdk jg di kembalikan ke Pengguna Hrg Paket Rata2 di atas Rp.100 an ribu Mn lg Signal sering hilang.,menkeu purbaya sbgi pengawas bumn hrs memantau yang merasa begitu dominan dalam penentuan paket internet yang rasa terlalu mahal hal klu nanti bersisa tidak juga kembalikan pengguna hrg paket rata atas ribu lagi signal sering hilang,1,1,0,@Telkomsel Menkeu Purbaya @kemenkeu sbgi Pengawas BUMN hrs Memantau @Telkomsel yg merasa begitu dominan DLM PENENTUAN PAKET2 INTERNET Yg di Rasa Terlalu MAHAL Pd hal klu nanti bersisa tdk jg di kembalikan ke Pengguna Hrg Paket Rata2 di atas Rp.100 an ribu Mn lg Signal sering hilang.
1977399295377916165,Sun Oct 12 15:41:44 +0000 2025,@BigAlphaID Cepat kagum pada ketokohan itu emang sifat buruk manusia apalagi warga Indonesia tokoh terbaru yg viral purbaya yg katanya bisa membelah gunung dan terbang ke bulan.. ,cepat kagum pada ketokohan itu emang sifat buruk manusia apalagi warga indonesia tokoh terbaru yang viral purbaya yang katanya bisa membelah gunung dan terbang bulan,6,0,3,@BigAlphaID Cepat kagum pada ketokohan itu emang sifat buruk manusia apalagi warga Indonesia tokoh terbaru yg viral purbaya yg katanya bisa membelah gunung dan terbang ke bulan..
1977398838773084639,Sun Oct 12 15:39:56 +0000 2025,@Prabowo08_ @prabowo Wajib tau hal ini.! @jawapos @rmol_id @detikcom @TirtoID @korantempo @kompascom @tribunnews Ketika Purbaya Bicara: Suara yang Mengguncang BI DPR dan Seluruh Sistem Ekonomi! https://t.co/39ZQPgQzYE Datanglah keGotube nikmati video yang menarik #gotube,wajib tau hal ini ketika purbaya bicara suara yang mengguncang dpr dan seluruh sistem ekonomi datanglah kegotube nikmati video yang menarik,0,0,0,@Prabowo08_ @prabowo Wajib tau hal ini.! @jawapos @rmol_id @detikcom @TirtoID @korantempo @kompascom @tribunnews Ketika Purbaya Bicara: Suara yang Mengguncang BI DPR dan Seluruh Sistem Ekonomi! https://t.co/39ZQPgQzYE Datanglah keGotube nikmati video yang menarik
1977398398392340845,Sun Oct 12 15:38:11 +0000 2025,Mending purbaya lah anjinggg Dia ngomong realita.,mending purbaya lah anjingg dia ngomong realita,0,0,0,Mending purbaya lah anjinggg Dia ngomong realita.
1977396340062871566,Sun Oct 12 15:30:00 +0000 2025,Praktik kuota impor ilegal dinilai memperburuk industri tekstil. Salah satu asosiasi tekstil yakni Asosiasi Produsen Serat dan Benang Filamen Indonesia (APSyFI) menyurati Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/VTgqIf15ja,praktik kuota impor ilegal dinilai memperburuk industri tekstil salah satu asosiasi tekstil yakni asosiasi produsen serat dan benang filamen indonesia apsyfi menyurati menteri keuangan menkeu purbaya yudhi sadewa,10,6,6,Praktik kuota impor ilegal dinilai memperburuk industri tekstil. Salah satu asosiasi tekstil yakni Asosiasi Produsen Serat dan Benang Filamen Indonesia (APSyFI) menyurati Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/VTgqIf15ja
1977391344147415164,Sun Oct 12 15:10:09 +0000 2025,@BebySoSweet Kan.. Dah mulai jualan lagi dari sekarang... Vankeelahhh... Knp pada gak meledak aja sih perut kalian wahai para sales barang kw??? Dulu jualan jokowi sekarang Purbaya... Hadewww... Tipu aja terus rakyattt.... Hadewwee taeee... Goodbye X... Makin bikin eneq aja.. Taeelahhh,kan dah mulai jualan lagi dari sekarang vankeelahh knp pada tidak meledak aja sih perut kalian wahai para sales barang dulu jualan jokowi sekarang purbaya hade tipu aja terus rakyatt hadewwee taee goodbye makin bikin eneq aja taeelahh,0,0,0,@BebySoSweet Kan.. Dah mulai jualan lagi dari sekarang... Vankeelahhh... Knp pada gak meledak aja sih perut kalian wahai para sales barang kw??? Dulu jualan jokowi sekarang Purbaya... Hadewww... Tipu aja terus rakyattt.... Hadewwee taeee... Goodbye X... Makin bikin eneq aja.. Taeelahhh
1977391094884151474,Sun Oct 12 15:09:09 +0000 2025,Jalan terus Purbaya walau banyak senggol kiri kanan. https://t.co/mVaZzQ8TNv,jalan terus purbaya walau banyak senggol kiri kanan,0,0,0,Jalan terus Purbaya walau banyak senggol kiri kanan. https://t.co/mVaZzQ8TNv
1977389012688961690,Sun Oct 12 15:00:53 +0000 2025,@Opposisi6890 Purbaya kalau yang terlalu lama duduk dijabatan makin ngawur kebijakannya,purbaya kalau yang terlalu lama duduk dijabatan makin ngawur kebijakannya,1,0,0,@Opposisi6890 Purbaya kalau yang terlalu lama duduk dijabatan makin ngawur kebijakannya
1977388948675871188,Sun Oct 12 15:00:38 +0000 2025,Utang Kereta Cepat Membengkak Menkeu Purbaya Ogah Jika Dilempar ke APBN - https://t.co/5VoquT6ukN https://t.co/U0JIvSzu0a,utang kereta cepat membengkak menkeu purbaya ogah jika dilempar apbn,0,0,0,Utang Kereta Cepat Membengkak Menkeu Purbaya Ogah Jika Dilempar ke APBN - https://t.co/5VoquT6ukN https://t.co/U0JIvSzu0a
1977388905058980287,Sun Oct 12 15:00:27 +0000 2025,@somexthread Semoga bener kenyataan ayo gas. Kalo jaman jokowi ada Pak Bas yg jadi media darling kalo skrg purbaya. Tinggal yg nyetir aja siapa mau ke kanan apa kiri ,semoga bener kenyataan ayo gas kalau jaman jokowi ada pak bas yang jadi media darling kalau skrg purbaya tinggal yang nyetir aja siapa mau kanan apa kiri,0,0,0,@somexthread Semoga bener kenyataan ayo gas. Kalo jaman jokowi ada Pak Bas yg jadi media darling kalo skrg purbaya. Tinggal yg nyetir aja siapa mau ke kanan apa kiri
1977388100633436349,Sun Oct 12 14:57:15 +0000 2025,@wiyantokdr54 @mr_banan12 Jk Bp Purbaya Menkeu digempur oleh para mafia krn demi kepentingan Rakyat maka kita sbagai Rakyat jg hrs bersama2 lawan mafia2 itu &amp; lindungi Bp Purbaya,purbaya menkeu digempur oleh para mafia karena demi kepentingan rakyat maka kita sbagai rakyat juga hrs bersama lawan mafia itu amp lindungi purbaya,2,0,0,@wiyantokdr54 @mr_banan12 Jk Bp Purbaya Menkeu digempur oleh para mafia krn demi kepentingan Rakyat maka kita sbagai Rakyat jg hrs bersama2 lawan mafia2 itu &amp; lindungi Bp Purbaya
1977387450075865459,Sun Oct 12 14:54:40 +0000 2025,Menkeu Purbaya Tegas Ogah Bayar Utang Kereta Cepat Whoosh Rp 116 Triliun Dari APBN #menkeu #menkeupurbaya #purbayayudhisadewa #keretacepat #keretacepatwhoosh #m9win #m9winews https://t.co/0pqxHncRAD,menkeu purbaya tegas ogah bayar utang kereta cepat whoosh triliun dari apbn,1,0,1,Menkeu Purbaya Tegas Ogah Bayar Utang Kereta Cepat Whoosh Rp 116 Triliun Dari APBN        https://t.co/0pqxHncRAD
1977387091597164772,Sun Oct 12 14:53:15 +0000 2025,@harjobaskoro @BiLLRaY2019 Sutujuuuuuuu Pa Purbaya Mereka berdua Udah kekenyangan Sekarang udah mau muntah ,sutujuu purbaya mereka berdua udah kekenyangan sekarang udah mau muntah,0,0,0,@harjobaskoro @BiLLRaY2019 Sutujuuuuuuu Pa Purbaya Mereka berdua Udah kekenyangan Sekarang udah mau muntah
1977386862684553469,Sun Oct 12 14:52:20 +0000 2025,Buff purbaya masih on,buff purbaya masih,0,0,0,Buff purbaya masih on
1977386394130514392,Sun Oct 12 14:50:29 +0000 2025,@PresidenKopi Gayanya sih boleh bos tp apa negara indo telah berubah mnjadi negara purbaya jika iya sah2 saja ybs sbg owner ga mau bayar,gayanya sih boleh bos tapi apa negara indo telah berubah mnjadi negara purbaya jika iya sah saja ybs sbg owner tidak mau bayar,0,0,0,@PresidenKopi Gayanya sih boleh bos tp apa negara indo telah berubah mnjadi negara purbaya jika iya sah2 saja ybs sbg owner ga mau bayar
1977386302136832097,Sun Oct 12 14:50:07 +0000 2025,@faishgp26 @DepanNama21374 @Hansipmonkey @sabrinaazel Ga urusan sama purbaya klo Cuan mah itu karena kebaikan papi supir angkot,tidak urusan sama purbaya kalau cuan mah itu karena kebaikan papi supir angkot,0,0,0,@faishgp26 @DepanNama21374 @Hansipmonkey @sabrinaazel Ga urusan sama purbaya klo Cuan mah itu karena kebaikan papi supir angkot
1977385857729364260,Sun Oct 12 14:48:21 +0000 2025,Purbaya dan Tito Siap Kawal Pengalihan Dana Transfer Daerah https://t.co/rtWGF3JNXL https://t.co/ADJUCI9ci7,purbaya dan tito siap kawal pengalihan dana transfer daerah,0,0,0,Purbaya dan Tito Siap Kawal Pengalihan Dana Transfer Daerah https://t.co/rtWGF3JNXL https://t.co/ADJUCI9ci7
1977385488597057689,Sun Oct 12 14:46:53 +0000 2025,@Terziora @RodriChen Lah orang terpesona sama anies kan baru2 ini aja wktu udah lengser dari DKI. Wktu baru2 menjabat dia lebih banyak dihujat. Jadi beda anies dipuji setelah udah selesai kerja. Bukan baru mulai kayak purbaya.,lah orang terpesona sama anies kan baru ini aja wktu udah lengser dari dki wktu baru menjabat dia lebih banyak dihujat jadi beda anies dipuji setelah udah selesai kerja bukan baru mulai kayak purbaya,0,0,1,@Terziora @RodriChen Lah orang terpesona sama anies kan baru2 ini aja wktu udah lengser dari DKI. Wktu baru2 menjabat dia lebih banyak dihujat. Jadi beda anies dipuji setelah udah selesai kerja. Bukan baru mulai kayak purbaya.
1977384342809633055,Sun Oct 12 14:42:20 +0000 2025,Perasaan aku aja apa emg purbaya terlalu banyak omong ya,perasaan aku aja apa memang purbaya terlalu banyak omong,0,1,0,Perasaan aku aja apa emg purbaya terlalu banyak omong ya
1977383759566491919,Sun Oct 12 14:40:00 +0000 2025,Kira kira hari ini gue udh liat alex sudah biasa terjadi tante edit 3 kali dalam sehari Bener2 anaknya purbaya,kira kira hari ini gue udh liat alex sudah biasa terjadi tante edit kali dalam sehari bener anaknya purbaya,0,0,0,Kira kira hari ini gue udh liat alex sudah biasa terjadi tante edit 3 kali dalam sehari Bener2 anaknya purbaya
1977383517882659038,Sun Oct 12 14:39:03 +0000 2025,Meski begitu Purbaya menegaskan masih perlu melakukan asesmen lanjutan sebelum keputusan final diambil. Di sisi lain sang Menkeu juga menyinggung gugatan Tutut Soeharto terhadap dirinya di PTUN Jakarta yang kini telah dicabut. Kita sudah ketemu dan diskusi. Mbak Tutut https://t.co/AKnjv6vk4i,meski begitu purbaya menegaskan masih perlu melakukan asesmen lanjutan sebelum keputusan final diambil sisi lain sang menkeu juga menyinggung gugatan tutut soehao terhadap dirinya ptun jakaa yang kini telah dicabut kita sudah ketemu dan diskusi mbak tutut,0,0,0,Meski begitu Purbaya menegaskan masih perlu melakukan asesmen lanjutan sebelum keputusan final diambil. Di sisi lain sang Menkeu juga menyinggung gugatan Tutut Soeharto terhadap dirinya di PTUN Jakarta yang kini telah dicabut. Kita sudah ketemu dan diskusi. Mbak Tutut https://t.co/AKnjv6vk4i
1977383514040643603,Sun Oct 12 14:39:02 +0000 2025,Menkeu Purbaya: Satgas BLBI Cuma Bikin Ribut Akan Dibubarkan Menteri Keuangan Purbaya Yudhi Sadewa berencana membubarkan Satgas Bantuan Likuiditas Bank Indonesia (BLBI) karena dianggap tak efektif dan hanya menimbulkan keributan. Kelamaan hasilnya enggak banyak-banyak amat. https://t.co/tmuOxPGdqZ,menkeu purbaya satgas blbi cuma bikin ribut akan dibubarkan menteri keuangan purbaya yudhi sadewa berencana membubarkan satgas bantuan likuiditas bank indonesia blbi karena dianggap tak efektif dan hanya menimbulkan keributan kelamaan hasilnya enggak banyakbanyak amat,1,1,0,Menkeu Purbaya: Satgas BLBI Cuma Bikin Ribut Akan Dibubarkan Menteri Keuangan Purbaya Yudhi Sadewa berencana membubarkan Satgas Bantuan Likuiditas Bank Indonesia (BLBI) karena dianggap tak efektif dan hanya menimbulkan keributan. Kelamaan hasilnya enggak banyak-banyak amat. https://t.co/tmuOxPGdqZ
